player_id,name,age,position,nationality,club,market_value,goals,assists,minutes_played,contract_years_left
3125,Player_3124,16,CDM,Brazil,Club_124,€962K,5,0,3727,1
3126,Player_3125,19,CM,Argentina,Club_125,€742K,0,1,1411,4
3127,Player_3126,20,CAM,Italy,Club_126,€947K,0,0,139,0
3128,Player_3127,16,LM,Portugal,Club_127,€534K,0,0,540,0
3129,Player_3128,30,RM,Netherlands,Club_128,€1M,0,0,1414,1
3130,Player_3129,20,LW,Belgium,Club_129,€1M,0,0,269,5
3131,Player_3130,28,RW,England,Club_130,€905K,0,1,1035,5
3132,Player_3131,23,ST,Spain,Club_131,€1M,0,0,1890,4
3133,Player_3132,23,GK,Germany,Club_132,€774K,1,2,3460,1
3134,Player_3133,20,CB,France,Club_133,€2M,3,3,3408,3
3135,Player_3134,24,LB,Brazil,Club_134,€476K,0,1,505,4
3136,Player_3135,16,RB,Argentina,Club_135,€402K,0,1,1129,2
3137,Player_3136,19,CDM,Italy,Club_136,€788K,1,0,2079,2
3138,Player_3137,18,CM,Portugal,Club_137,€1M,3,1,3145,1
3139,Player_3138,17,CAM,Netherlands,Club_138,€1M,2,0,3242,2
3140,Player_3139,23,LM,Belgium,Club_139,€1M,2,0,1872,1
3141,Player_3140,24,RM,England,Club_140,€1M,0,0,1092,3
3142,Player_3141,17,LW,Spain,Club_141,€962K,0,0,812,5
3143,Player_3142,29,RW,Germany,Club_142,€1M,0,1,361,3
3144,Player_3143,29,ST,France,Club_143,€976K,0,1,3720,1
3145,Player_3144,19,GK,Brazil,Club_144,€343K,0,0,1456,3
3146,Player_3145,21,CB,Argentina,Club_145,€1M,0,0,928,2
3147,Player_3146,26,LB,Italy,Club_146,€848K,0,0,99,3
3148,Player_3147,18,RB,Portugal,Club_147,€406K,1,0,1681,2
3149,Player_3148,23,CDM,Netherlands,Club_148,€1M,4,0,2056,5
3150,Player_3149,18,CM,Belgium,Club_149,€1M,0,2,3645,5
3151,Player_3150,29,CAM,England,Club_150,€1M,4,0,2744,2
3152,Player_3151,28,LM,Spain,Club_151,€1M,0,1,1052,0
3153,Player_3152,28,RM,Germany,Club_152,€1M,1,2,3185,3
3154,Player_3153,17,LW,France,Club_153,€1M,2,2,2509,3
3155,Player_3154,28,RW,Brazil,Club_154,€1M,0,0,920,1
3156,Player_3155,34,ST,Argentina,Club_155,€2M,3,2,3214,1
3157,Player_3156,21,GK,Italy,Club_156,€999K,2,0,2437,4
3158,Player_3157,31,CB,Portugal,Club_157,€565K,0,0,631,2
3159,Player_3158,17,LB,Netherlands,Club_158,€621K,1,0,681,5
3160,Player_3159,23,RB,Belgium,Club_159,€794K,1,0,2204,5
3161,Player_3160,32,CDM,England,Club_160,€729K,2,0,2382,0
3162,Player_3161,17,CM,Spain,Club_161,€1M,4,1,2307,2
3163,Player_3162,25,CAM,Germany,Club_162,€1M,0,0,2129,3
3164,Player_3163,31,LM,France,Club_163,€861K,0,0,753,4
3165,Player_3164,21,RM,Brazil,Club_164,€1M,1,0,1464,2
3166,Player_3165,17,LW,Argentina,Club_165,€1M,1,0,3243,4
3167,Player_3166,17,RW,Italy,Club_166,€1M,2,0,3302,2
3168,Player_3167,28,ST,Portugal,Club_167,€1M,1,0,719,3
3169,Player_3168,30,GK,Netherlands,Club_168,€450K,0,0,74,3
3170,Player_3169,17,CB,Belgium,Club_169,€1M,3,1,1293,2
3171,Player_3170,22,LB,England,Club_170,€708K,0,0,1922,5
3172,Player_3171,18,RB,Spain,Club_171,€878K,0,0,2673,5
3173,Player_3172,23,CDM,Germany,Club_172,€472K,0,0,61,0
3174,Player_3173,29,CM,France,Club_173,€1M,1,0,873,3
3175,Player_3174,22,CAM,Brazil,Club_174,€1M,0,0,319,1
3176,Player_3175,22,LM,Argentina,Club_175,€1M,0,0,2149,0
3177,Player_3176,16,RM,Italy,Club_176,€1M,1,0,1452,2
3178,Player_3177,32,LW,Portugal,Club_177,€1M,1,0,873,0
3179,Player_3178,24,RW,Netherlands,Club_178,€2M,0,2,1745,1
3180,Player_3179,28,ST,Belgium,Club_179,€3M,1,3,3001,3
3181,Player_3180,34,GK,England,Club_180,€547K,0,1,2302,3
3182,Player_3181,34,CB,Spain,Club_181,€539K,0,1,1555,5
3183,Player_3182,32,LB,Germany,Club_182,€747K,1,2,2617,3
3184,Player_3183,25,RB,France,Club_183,€878K,0,0,111,5
3185,Player_3184,25,CDM,Brazil,Club_184,€938K,2,0,3032,1
3186,Player_3185,19,CM,Argentina,Club_185,€1M,3,1,3384,0
3187,Player_3186,23,CAM,Italy,Club_186,€1M,3,0,3045,2
3188,Player_3187,35,LM,Portugal,Club_187,€586K,0,1,460,2
3189,Player_3188,35,RM,Netherlands,Club_188,€1M,0,4,2755,0
3190,Player_3189,33,LW,Belgium,Club_189,€746K,0,1,886,3
3191,Player_3190,29,RW,England,Club_190,€1M,2,3,3533,5
3192,Player_3191,33,ST,Spain,Club_191,€2M,1,0,1115,2
3193,Player_3192,29,GK,Germany,Club_192,€431K,2,2,1075,3
3194,Player_3193,35,CB,France,Club_193,€362K,0,1,519,4
3195,Player_3194,30,LB,Brazil,Club_194,€681K,0,0,811,4
3196,Player_3195,19,RB,Argentina,Club_195,€867K,4,1,3169,2
3197,Player_3196,28,CDM,Italy,Club_196,€745K,0,0,2283,0
3198,Player_3197,23,CM,Portugal,Club_197,€1M,1,1,1924,0
3199,Player_3198,33,CAM,Netherlands,Club_198,€668K,1,0,3445,0
3200,Player_3199,27,LM,Belgium,Club_199,€764K,0,2,1604,3
3201,Player_3200,29,RM,England,Club_0,€1M,0,0,926,4
3202,Player_3201,17,LW,Spain,Club_1,€975K,1,0,556,3
3203,Player_3202,33,RW,Germany,Club_2,€1M,1,1,2696,1
3204,Player_3203,17,ST,France,Club_3,€3M,1,2,2281,1
3205,Player_3204,26,GK,Brazil,Club_4,€689K,0,0,1055,2
3206,Player_3205,24,CB,Argentina,Club_5,€975K,5,2,3360,1
3207,Player_3206,27,LB,Italy,Club_6,€987K,2,3,3709,0
3208,Player_3207,32,RB,Portugal,Club_7,€597K,0,1,578,2
3209,Player_3208,30,CDM,Netherlands,Club_8,€815K,0,0,541,4
3210,Player_3209,32,CM,Belgium,Club_9,€1M,1,1,2161,5
3211,Player_3210,33,CAM,England,Club_10,€955K,0,1,2251,4
3212,Player_3211,21,LM,Spain,Club_11,€891K,0,1,1052,1
3213,Player_3212,32,RM,Germany,Club_12,€1M,3,3,2690,1
3214,Player_3213,33,LW,France,Club_13,€1M,0,0,473,4
3215,Player_3214,23,RW,Brazil,Club_14,€2M,2,2,2744,1
3216,Player_3215,24,ST,Argentina,Club_15,€1M,1,0,2300,1
3217,Player_3216,21,GK,Italy,Club_16,€327K,0,0,904,3
3218,Player_3217,20,CB,Portugal,Club_17,€1M,1,2,1945,5
3219,Player_3218,27,LB,Netherlands,Club_18,€461K,0,0,385,5
3220,Player_3219,26,RB,Belgium,Club_19,€567K,0,0,61,4
3221,Player_3220,16,CDM,England,Club_20,€918K,1,0,514,4
3222,Player_3221,26,CM,Spain,Club_21,€918K,0,0,429,1
3223,Player_3222,34,CAM,Germany,Club_22,€671K,1,0,579,0
3224,Player_3223,24,LM,France,Club_23,€1M,0,0,1560,3
3225,Player_3224,17,RM,Brazil,Club_24,€1M,2,2,3762,0
3226,Player_3225,27,LW,Argentina,Club_25,€1M,0,1,1164,1
3227,Player_3226,19,RW,Italy,Club_26,€2M,2,1,2790,4
3228,Player_3227,19,ST,Portugal,Club_27,€1M,1,0,1323,0
3229,Player_3228,33,GK,Netherlands,Club_28,€575K,1,2,2722,5
3230,Player_3229,30,CB,Belgium,Club_29,€591K,1,1,2358,2
3231,Player_3230,34,LB,England,Club_30,€474K,1,0,470,0
3232,Player_3231,28,RB,Spain,Club_31,€826K,0,0,1416,4
3233,Player_3232,34,CDM,Germany,Club_32,€457K,1,0,1665,5
3234,Player_3233,32,CM,France,Club_33,€1M,2,1,1468,1
3235,Player_3234,21,CAM,Brazil,Club_34,€893K,0,0,808,0
3236,Player_3235,31,LM,Argentina,Club_35,€533K,0,0,171,1
3237,Player_3236,27,RM,Italy,Club_36,€1M,1,1,2623,3
3238,Player_3237,34,LW,Portugal,Club_37,€1M,0,0,30,2
3239,Player_3238,20,RW,Netherlands,Club_38,€940K,0,0,46,4
3240,Player_3239,32,ST,Belgium,Club_39,€2M,0,0,129,4
3241,Player_3240,16,GK,England,Club_40,€548K,4,1,2399,1
3242,Player_3241,25,CB,Spain,Club_41,€500K,0,0,977,2
3243,Player_3242,30,LB,Germany,Club_42,€568K,1,4,1645,5
3244,Player_3243,26,RB,France,Club_43,€666K,3,2,1604,4
3245,Player_3244,28,CDM,Brazil,Club_44,€430K,0,0,57,0
3246,Player_3245,20,CM,Argentina,Club_45,€1M,0,0,1129,4
3247,Player_3246,16,CAM,Italy,Club_46,€1M,0,1,2859,0
3248,Player_3247,27,LM,Portugal,Club_47,€1M,1,0,1353,4
3249,Player_3248,26,RM,Netherlands,Club_48,€1M,0,0,767,0
3250,Player_3249,32,LW,Belgium,Club_49,€863K,0,0,682,3
3251,Player_3250,19,RW,England,Club_50,€987K,1,0,3454,1
3252,Player_3251,30,ST,Spain,Club_51,€1M,1,1,2008,5
3253,Player_3252,24,GK,Germany,Club_52,€546K,0,4,3233,5
3254,Player_3253,35,CB,France,Club_53,€777K,1,1,3044,3
3255,Player_3254,34,LB,Brazil,Club_54,€466K,1,1,2333,5
3256,Player_3255,34,RB,Argentina,Club_55,€682K,1,3,3142,0
3257,Player_3256,27,CDM,Italy,Club_56,€1M,1,1,1790,5
3258,Player_3257,20,CM,Portugal,Club_57,€1M,0,0,1477,1
3259,Player_3258,25,CAM,Netherlands,Club_58,€2M,2,0,885,2
3260,Player_3259,32,LM,Belgium,Club_59,€846K,1,2,3638,0
3261,Player_3260,20,RM,England,Club_60,€731K,0,1,396,5
3262,Player_3261,31,LW,Spain,Club_61,€1M,2,3,1538,4
3263,Player_3262,22,RW,Germany,Club_62,€1M,1,0,2073,4
3264,Player_3263,24,ST,France,Club_63,€1M,0,0,312,2
3265,Player_3264,18,GK,Brazil,Club_64,€519K,0,1,2173,3
3266,Player_3265,30,CB,Argentina,Club_65,€675K,0,1,3479,0
3267,Player_3266,31,LB,Italy,Club_66,€771K,2,1,1588,4
3268,Player_3267,33,RB,Portugal,Club_67,€585K,4,0,1221,1
3269,Player_3268,29,CDM,Netherlands,Club_68,€1M,1,0,810,2
3270,Player_3269,18,CM,Belgium,Club_69,€1M,2,0,2235,3
3271,Player_3270,27,CAM,England,Club_70,€905K,1,1,2745,3
3272,Player_3271,24,LM,Spain,Club_71,€1M,1,0,2857,1
3273,Player_3272,22,RM,Germany,Club_72,€1M,2,1,2763,5
3274,Player_3273,24,LW,France,Club_73,€2M,2,0,2032,1
3275,Player_3274,28,RW,Brazil,Club_74,€1M,2,0,1507,5
3276,Player_3275,33,ST,Argentina,Club_75,€1M,0,0,449,2
3277,Player_3276,20,GK,Italy,Club_76,€770K,3,1,2570,1
3278,Player_3277,28,CB,Portugal,Club_77,€945K,1,2,1894,4
3279,Player_3278,19,LB,Netherlands,Club_78,€1M,2,0,1377,3
3280,Player_3279,17,RB,Belgium,Club_79,€803K,3,1,3033,5
3281,Player_3280,31,CDM,England,Club_80,€358K,2,0,2705,1
3282,Player_3281,24,CM,Spain,Club_81,€673K,0,0,596,0
3283,Player_3282,24,CAM,Germany,Club_82,€2M,1,1,2147,1
3284,Player_3283,21,LM,France,Club_83,€1M,1,0,615,5
3285,Player_3284,26,RM,Brazil,Club_84,€1M,0,0,947,3
3286,Player_3285,16,LW,Argentina,Club_85,€2M,2,1,1581,4
3287,Player_3286,19,RW,Italy,Club_86,€1M,0,1,555,1
3288,Player_3287,28,ST,Portugal,Club_87,€2M,0,1,277,4
3289,Player_3288,28,GK,Netherlands,Club_88,€508K,1,3,3764,0
3290,Player_3289,28,CB,Belgium,Club_89,€650K,1,0,3770,5
3291,Player_3290,17,LB,England,Club_90,€740K,0,2,2013,3
3292,Player_3291,24,RB,Spain,Club_91,€750K,2,0,3697,2
3293,Player_3292,23,CDM,Germany,Club_92,€829K,0,0,490,3
3294,Player_3293,22,CM,France,Club_93,€1M,0,0,254,5
3295,Player_3294,19,CAM,Brazil,Club_94,€1M,2,1,2428,2
3296,Player_3295,33,LM,Argentina,Club_95,€471K,0,0,891,2
3297,Player_3296,18,RM,Italy,Club_96,€611K,0,0,541,3
3298,Player_3297,21,LW,Portugal,Club_97,€1M,0,0,1287,5
3299,Player_3298,27,RW,Netherlands,Club_98,€1M,3,0,1633,2
3300,Player_3299,27,ST,Belgium,Club_99,€2M,0,0,824,5
3301,Player_3300,23,GK,England,Club_100,€680K,2,0,2926,4
3302,Player_3301,16,CB,Spain,Club_101,€1M,0,3,1352,0
3303,Player_3302,19,LB,Germany,Club_102,€1M,2,2,3186,1
3304,Player_3303,26,RB,France,Club_103,€648K,1,0,3347,5
3305,Player_3304,18,CDM,Brazil,Club_104,€1M,2,2,3559,5
3306,Player_3305,28,CM,Argentina,Club_105,€648K,0,0,280,2
3307,Player_3306,32,CAM,Italy,Club_106,€915K,0,2,1298,5
3308,Player_3307,25,LM,Portugal,Club_107,€1M,0,0,772,5
3309,Player_3308,27,RM,Netherlands,Club_108,€1M,0,1,2890,2
3310,Player_3309,30,LW,Belgium,Club_109,€2M,3,2,2766,3
3311,Player_3310,25,RW,England,Club_110,€967K,0,0,327,5
3312,Player_3311,29,ST,Spain,Club_111,€3M,3,3,2258,4
3313,Player_3312,28,GK,Germany,Club_112,€502K,0,2,2774,1
3314,Player_3313,20,CB,France,Club_113,€1M,0,1,922,5
3315,Player_3314,21,LB,Brazil,Club_114,€760K,0,0,551,2
3316,Player_3315,17,RB,Argentina,Club_115,€666K,1,1,2073,4
3317,Player_3316,32,CDM,Italy,Club_116,€331K,0,1,2074,1
3318,Player_3317,19,CM,Portugal,Club_117,€771K,0,0,701,3
3319,Player_3318,29,CAM,Netherlands,Club_118,€2M,1,3,3154,5
3320,Player_3319,25,LM,Belgium,Club_119,€2M,3,0,1919,2
3321,Player_3320,18,RM,England,Club_120,€1M,1,1,2729,3
3322,Player_3321,18,LW,Spain,Club_121,€1M,0,0,2460,5
3323,Player_3322,30,RW,Germany,Club_122,€1M,1,0,166,3
3324,Player_3323,21,ST,France,Club_123,€2M,1,2,3771,2
3325,Player_3324,32,GK,Brazil,Club_124,€416K,0,0,168,4
3326,Player_3325,27,CB,Argentina,Club_125,€678K,0,0,228,4
3327,Player_3326,35,LB,Italy,Club_126,€828K,1,3,2002,3
3328,Player_3327,26,RB,Portugal,Club_127,€1M,2,1,3680,3
3329,Player_3328,19,CDM,Netherlands,Club_128,€649K,1,0,366,5
3330,Player_3329,21,CM,Belgium,Club_129,€1M,1,0,527,0
3331,Player_3330,16,CAM,England,Club_130,€1M,1,0,790,1
3332,Player_3331,35,LM,Spain,Club_131,€934K,2,4,3718,5
3333,Player_3332,31,RM,Germany,Club_132,€762K,3,1,3609,3
3334,Player_3333,30,LW,France,Club_133,€1M,1,0,523,3
3335,Player_3334,32,RW,Brazil,Club_134,€1M,0,1,1095,1
3336,Player_3335,23,ST,Argentina,Club_135,€3M,1,1,1668,2
3337,Player_3336,27,GK,Italy,Club_136,€824K,1,1,2153,4
3338,Player_3337,25,CB,Portugal,Club_137,€780K,2,0,2779,2
3339,Player_3338,30,LB,Netherlands,Club_138,€435K,1,0,1908,1
3340,Player_3339,24,RB,Belgium,Club_139,€693K,1,0,3012,1
3341,Player_3340,17,CDM,England,Club_140,€1M,2,4,3760,0
3342,Player_3341,20,CM,Spain,Club_141,€1M,0,1,1305,5
3343,Player_3342,21,CAM,Germany,Club_142,€1M,1,0,132,5
3344,Player_3343,22,LM,France,Club_143,€1M,2,1,2581,5
3345,Player_3344,16,RM,Brazil,Club_144,€1M,3,0,3022,5
3346,Player_3345,22,LW,Argentina,Club_145,€725K,0,0,2316,0
3347,Player_3346,35,RW,Italy,Club_146,€1M,2,1,3483,4
3348,Player_3347,27,ST,Portugal,Club_147,€2M,0,2,2720,5
3349,Player_3348,31,GK,Netherlands,Club_148,€360K,1,1,1642,3
3350,Player_3349,31,CB,Belgium,Club_149,€989K,0,2,2838,1
3351,Player_3350,26,LB,England,Club_150,€524K,0,1,1888,0
3352,Player_3351,19,RB,Spain,Club_151,€345K,0,0,1770,2
3353,Player_3352,28,CDM,Germany,Club_152,€517K,0,0,17,5
3354,Player_3353,22,CM,France,Club_153,€2M,2,1,1777,0
3355,Player_3354,19,CAM,Brazil,Club_154,€1M,0,0,116,2
3356,Player_3355,30,LM,Argentina,Club_155,€1M,0,0,797,0
3357,Player_3356,34,RM,Italy,Club_156,€1M,1,2,3215,2
3358,Player_3357,24,LW,Portugal,Club_157,€2M,2,3,3788,0
3359,Player_3358,26,RW,Netherlands,Club_158,€2M,1,0,2598,0
3360,Player_3359,23,ST,Belgium,Club_159,€1M,0,0,2976,5
3361,Player_3360,16,GK,England,Club_160,€767K,1,2,3737,4
3362,Player_3361,23,CB,Spain,Club_161,€635K,1,2,1711,3
3363,Player_3362,28,LB,Germany,Club_162,€695K,0,0,752,1
3364,Player_3363,19,RB,France,Club_163,€869K,2,0,2469,3
3365,Player_3364,23,CDM,Brazil,Club_164,€1M,0,0,1392,4
3366,Player_3365,18,CM,Argentina,Club_165,€999K,2,2,2693,5
3367,Player_3366,24,CAM,Italy,Club_166,€1M,1,1,2605,2
3368,Player_3367,17,LM,Portugal,Club_167,€1M,0,1,2097,3
3369,Player_3368,17,RM,Netherlands,Club_168,€943K,0,0,677,1
3370,Player_3369,28,LW,Belgium,Club_169,€859K,0,0,105,5
3371,Player_3370,30,RW,England,Club_170,€1M,3,1,3287,1
3372,Player_3371,27,ST,Spain,Club_171,€2M,0,1,657,2
3373,Player_3372,19,GK,Germany,Club_172,€680K,0,1,1946,1
3374,Player_3373,23,CB,France,Club_173,€1M,2,0,1448,4
3375,Player_3374,24,LB,Brazil,Club_174,€908K,0,0,1095,3
3376,Player_3375,20,RB,Argentina,Club_175,€400K,0,0,987,1
3377,Player_3376,35,CDM,Italy,Club_176,€1M,4,1,2889,3
3378,Player_3377,33,CM,Portugal,Club_177,€1M,2,1,1808,0
3379,Player_3378,26,CAM,Netherlands,Club_178,€2M,1,0,1782,3
3380,Player_3379,30,LM,Belgium,Club_179,€1M,0,0,445,2
3381,Player_3380,24,RM,England,Club_180,€1M,2,1,1948,4
3382,Player_3381,32,LW,Spain,Club_181,€1M,3,0,3257,5
3383,Player_3382,27,RW,Germany,Club_182,€1M,0,0,2117,1
3384,Player_3383,22,ST,France,Club_183,€1M,0,0,1997,5
3385,Player_3384,25,GK,Brazil,Club_184,€1M,3,3,2197,4
3386,Player_3385,25,CB,Argentina,Club_185,€558K,1,0,3317,3
3387,Player_3386,28,LB,Italy,Club_186,€693K,0,0,773,1
3388,Player_3387,34,RB,Portugal,Club_187,€542K,1,0,1561,4
3389,Player_3388,26,CDM,Netherlands,Club_188,€1M,2,2,1675,2
3390,Player_3389,28,CM,Belgium,Club_189,€1M,1,0,1122,0
3391,Player_3390,23,CAM,England,Club_190,€1M,0,0,1301,0
3392,Player_3391,23,LM,Spain,Club_191,€2M,2,1,1586,2
3393,Player_3392,19,RM,Germany,Club_192,€861K,0,1,1686,5
3394,Player_3393,30,LW,France,Club_193,€2M,0,3,943,0
3395,Player_3394,26,RW,Brazil,Club_194,€921K,0,0,454,2
3396,Player_3395,26,ST,Argentina,Club_195,€3M,2,0,1127,3
3397,Player_3396,16,GK,Italy,Club_196,€830K,1,0,945,5
3398,Player_3397,32,CB,Portugal,Club_197,€393K,0,0,600,5
3399,Player_3398,30,LB,Netherlands,Club_198,€1M,5,0,2700,2
3400,Player_3399,35,RB,Belgium,Club_199,€649K,0,0,724,0
3401,Player_3400,21,CDM,England,Club_0,€913K,2,0,2280,3
3402,Player_3401,30,CM,Spain,Club_1,€904K,1,1,1417,5
3403,Player_3402,24,CAM,Germany,Club_2,€1M,1,1,1524,2
3404,Player_3403,29,LM,France,Club_3,€1M,1,2,3766,2
3405,Player_3404,33,RM,Brazil,Club_4,€646K,1,0,250,5
3406,Player_3405,32,LW,Argentina,Club_5,€1M,0,0,1544,5
3407,Player_3406,33,RW,Italy,Club_6,€562K,0,0,78,3
3408,Player_3407,20,ST,Portugal,Club_7,€2M,4,1,3123,5
3409,Player_3408,35,GK,Netherlands,Club_8,€477K,0,0,897,1
3410,Player_3409,35,CB,Belgium,Club_9,€563K,1,0,2968,0
3411,Player_3410,24,LB,England,Club_10,€1M,2,1,780,5
3412,Player_3411,26,RB,Spain,Club_11,€719K,0,1,225,1
3413,Player_3412,16,CDM,Germany,Club_12,€824K,1,0,1074,3
3414,Player_3413,33,CM,France,Club_13,€424K,0,0,1209,3
3415,Player_3414,21,CAM,Brazil,Club_14,€2M,0,1,1057,4
3416,Player_3415,17,LM,Argentina,Club_15,€767K,0,0,802,4
3417,Player_3416,30,RM,Italy,Club_16,€1M,1,0,741,3
3418,Player_3417,29,LW,Portugal,Club_17,€1M,0,0,2178,4
3419,Player_3418,20,RW,Netherlands,Club_18,€1M,2,1,3070,2
3420,Player_3419,21,ST,Belgium,Club_19,€2M,0,0,2679,1
3421,Player_3420,21,GK,England,Club_20,€976K,4,1,3514,3
3422,Player_3421,33,CB,Spain,Club_21,€455K,1,1,2885,2
3423,Player_3422,29,LB,Germany,Club_22,€842K,3,1,2806,0
3424,Player_3423,25,RB,France,Club_23,€1M,2,0,3503,0
3425,Player_3424,29,CDM,Brazil,Club_24,€618K,0,0,703,4
3426,Player_3425,28,CM,Argentina,Club_25,€915K,1,2,2544,4
3427,Player_3426,18,CAM,Italy,Club_26,€930K,0,0,1426,2
3428,Player_3427,21,LM,Portugal,Club_27,€1M,2,0,2370,0
3429,Player_3428,23,RM,Netherlands,Club_28,€1M,3,0,3281,5
3430,Player_3429,27,LW,Belgium,Club_29,€1M,0,0,614,3
3431,Player_3430,28,RW,England,Club_30,€1M,0,0,328,5
3432,Player_3431,26,ST,Spain,Club_31,€1M,0,1,1395,1
3433,Player_3432,27,GK,Germany,Club_32,€667K,0,1,1483,4
3434,Player_3433,16,CB,France,Club_33,€1M,0,0,132,2
3435,Player_3434,32,LB,Brazil,Club_34,€701K,0,0,834,5
3436,Player_3435,31,RB,Argentina,Club_35,€841K,1,2,2698,4
3437,Player_3436,26,CDM,Italy,Club_36,€622K,0,0,120,2
3438,Player_3437,28,CM,Portugal,Club_37,€709K,0,2,2653,0
3439,Player_3438,33,CAM,Netherlands,Club_38,€1M,1,0,1475,4
3440,Player_3439,26,LM,Belgium,Club_39,€727K,0,0,964,5
3441,Player_3440,27,RM,England,Club_40,€776K,0,0,128,2
3442,Player_3441,21,LW,Spain,Club_41,€2M,3,1,3162,2
3443,Player_3442,24,RW,Germany,Club_42,€1M,2,3,3675,5
3444,Player_3443,31,ST,France,Club_43,€2M,2,1,1598,4
3445,Player_3444,19,GK,Brazil,Club_44,€866K,3,0,2076,1
3446,Player_3445,18,CB,Argentina,Club_45,€1M,4,2,2769,3
3447,Player_3446,31,LB,Italy,Club_46,€585K,0,0,1547,0
3448,Player_3447,27,RB,Portugal,Club_47,€462K,0,0,332,5
3449,Player_3448,26,CDM,Netherlands,Club_48,€1M,1,6,3368,5
3450,Player_3449,20,CM,Belgium,Club_49,€1M,1,1,1153,4
3451,Player_3450,33,CAM,England,Club_50,€1M,2,1,1316,4
3452,Player_3451,34,LM,Spain,Club_51,€574K,0,1,1196,1
3453,Player_3452,21,RM,Germany,Club_52,€3M,9,3,3791,0
3454,Player_3453,33,LW,France,Club_53,€2M,3,0,2991,4
3455,Player_3454,21,RW,Brazil,Club_54,€926K,1,0,3095,1
3456,Player_3455,19,ST,Argentina,Club_55,€1M,1,0,3170,5
3457,Player_3456,27,GK,Italy,Club_56,€415K,1,0,1429,3
3458,Player_3457,34,CB,Portugal,Club_57,€609K,0,0,355,2
3459,Player_3458,17,LB,Netherlands,Club_58,€503K,0,0,138,3
3460,Player_3459,32,RB,Belgium,Club_59,€803K,1,1,1526,3
3461,Player_3460,26,CDM,England,Club_60,€681K,0,0,1197,3
3462,Player_3461,26,CM,Spain,Club_61,€994K,0,0,28,3
3463,Player_3462,31,CAM,Germany,Club_62,€1M,1,0,930,2
3464,Player_3463,17,LM,France,Club_63,€878K,0,0,2543,5
3465,Player_3464,17,RM,Brazil,Club_64,€878K,0,0,1013,0
3466,Player_3465,23,LW,Argentina,Club_65,€2M,3,1,2702,0
3467,Player_3466,28,RW,Italy,Club_66,€1M,0,0,827,5
3468,Player_3467,25,ST,Portugal,Club_67,€990K,0,0,350,1
3469,Player_3468,23,GK,Netherlands,Club_68,€403K,0,2,2601,1
3470,Player_3469,19,CB,Belgium,Club_69,€643K,1,0,2024,4
3471,Player_3470,30,LB,England,Club_70,€505K,0,0,298,3
3472,Player_3471,16,RB,Spain,Club_71,€616K,2,0,1743,3
3473,Player_3472,26,CDM,Germany,Club_72,€1M,3,0,1865,2
3474,Player_3473,22,CM,France,Club_73,€1M,1,0,1215,3
3475,Player_3474,32,CAM,Brazil,Club_74,€762K,1,0,1695,2
3476,Player_3475,35,LM,Argentina,Club_75,€941K,0,0,2111,4
3477,Player_3476,33,RM,Italy,Club_76,€775K,0,0,754,1
3478,Player_3477,27,LW,Portugal,Club_77,€1M,0,0,769,1
3479,Player_3478,24,RW,Netherlands,Club_78,€2M,3,1,3735,4
3480,Player_3479,20,ST,Belgium,Club_79,€2M,0,0,1238,4
3481,Player_3480,25,GK,England,Club_80,€373K,0,1,833,5
3482,Player_3481,19,CB,Spain,Club_81,€490K,1,0,2213,3
3483,Player_3482,20,LB,Germany,Club_82,€1M,2,2,3614,1
3484,Player_3483,25,RB,France,Club_83,€718K,2,0,1906,0
3485,Player_3484,26,CDM,Brazil,Club_84,€593K,1,1,3303,4
3486,Player_3485,25,CM,Argentina,Club_85,€647K,0,0,1564,1
3487,Player_3486,23,CAM,Italy,Club_86,€1M,2,0,1218,1
3488,Player_3487,17,LM,Portugal,Club_87,€975K,1,0,505,2
3489,Player_3488,23,RM,Netherlands,Club_88,€2M,1,2,1357,1
3490,Player_3489,31,LW,Belgium,Club_89,€1M,2,4,2840,4
3491,Player_3490,20,RW,England,Club_90,€1M,2,4,3375,3
3492,Player_3491,18,ST,Spain,Club_91,€2M,1,2,2880,1
3493,Player_3492,27,GK,Germany,Club_92,€541K,2,0,1460,0
3494,Player_3493,28,CB,France,Club_93,€1M,2,1,3394,4
3495,Player_3494,28,LB,Brazil,Club_94,€1M,3,1,3573,3
3496,Player_3495,25,RB,Argentina,Club_95,€809K,1,1,2905,5
3497,Player_3496,19,CDM,Italy,Club_96,€1M,2,2,1416,3
3498,Player_3497,24,CM,Portugal,Club_97,€1M,4,1,2853,4
3499,Player_3498,17,CAM,Netherlands,Club_98,€2M,1,1,3670,5
3500,Player_3499,34,LM,Belgium,Club_99,€1M,0,0,1172,3
3501,Player_3500,16,RM,England,Club_100,€948K,1,0,760,0
3502,Player_3501,22,LW,Spain,Club_101,€1M,1,0,832,1
3503,Player_3502,32,RW,Germany,Club_102,€723K,0,0,1428,4
3504,Player_3503,18,ST,France,Club_103,€1M,1,0,282,1
3505,Player_3504,35,GK,Brazil,Club_104,€680K,3,4,3433,1
3506,Player_3505,35,CB,Argentina,Club_105,€321K,0,0,378,3
3507,Player_3506,18,LB,Italy,Club_106,€809K,0,0,197,4
3508,Player_3507,18,RB,Portugal,Club_107,€605K,5,0,3062,1
3509,Player_3508,32,CDM,Netherlands,Club_108,€478K,0,2,3071,2
3510,Player_3509,22,CM,Belgium,Club_109,€664K,0,0,555,0
3511,Player_3510,29,CAM,England,Club_110,€898K,0,0,355,5
